https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q100	"42.358333333333,-71.0625"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1000	"-0.68333055555556,11.5"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1000009	"50.355555555556,2.7580555555556"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1000036	"-49.6,-60.2"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1000086	"50.757681178047,14.555662165889"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q10001	"52.25,6.2"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1000101	"49.706391051684,14.898853788831"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1000115	"51.3177,0.8928"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1000129	"58.704857041804,15.809375882326"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1000133	"-33.666666666667,138.93333333333"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q10002	"52.223611111111,6.8955555555556"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1000312	"51.074,1.1454"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q100040	"44.783333333333,11.133333333333"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q100041	"44.783333333333,10.885"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1000479	"42.3373,-71.106"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1000511	"26.166666666667,75.783333333333"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1000597	"52.801944444444,-1.6366666666667"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q10006	"52.265555555556,6.7930555555556"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1000642	"40.7156,-74.3647"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q100065	"44.88727,11.06603"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1000656	"51.961,1.3576"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1000662	"52.6556,-0.4837"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1000679	"51.41,-0.84"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1000717	"51.986,-2.136"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1000740	"53.699216666667,-0.86917222222222"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1000915	"53.108,-1.561"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q100092	"44.566666666667,11.033333333333"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1001134	"32.178888888889,-80.743055555556"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1001294	"-90,0"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1001370	"37.78664,29.25994"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q10014	"52.555,5.9197222222222"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1001406	"22.72275,114.24295"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q100145	"45.497777777778,9.6430555555556"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1001456	"39.887466,-83.445041"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1001479	"42.8941,-9.27109"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1001536	"50.628411111111,-3.3204694444444"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1001626	"49.316666666667,-123.06666666667"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q100166	"59,-3"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1001789	"59.34138889,17.89277778"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q100188	"46.78,23.559444444444"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1001891	"43.510555555556,-70.445"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q100193	"45.633333333333,9.7666666666667"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1001935	"54.901388888889,-5.035"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1001942	"52.670555555556,-0.66666666666667"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1001995	"-8.083,-79.119"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1002069	"-16.583333,-68.866667"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1002098	"45.945,4.7372222222222"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1002124	"55.6749,-3.77702"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1002133	"55.998333333333,-2.5227777777778"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1002140	"-29.05527777777778,152.0177778"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1002153	"55.5708,-2.64583"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1002157	"53.333333333333,-6.35"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1002159	"56.745,-3.778888888888889"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1002177	"56.96,-2.21"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1002557	"34.82081667,36.11734444"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1002624	"59.85592376831,14.264050163874"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1002641	"45.639444444444,-89.412222222222"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1002645	"40.8244,-74.4172"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q10027	"52.2125,5.2861"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1002776	"53.9706,-6.7149"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1002793	"52.97,-3.17"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1002826	"55.4050965,-1.7152155"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1002835	"50.166,-5.437"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003060	"38.75657,-9.25451"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003082	"40.607222222222,-74.281111111111"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003123	"52.14,-3.41"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003196	"51.441111111111,0.76083333333333"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003240	"38.4467,-105.228"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003256	"39.615833333333,-104.91138888889"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003260	"60.731281266953,14.998924867778"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003286	"53.7822,-0.413629"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003299	"59.118208,10.22792"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003486	"37.333333333333,-104.58333333333"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q10035	"52.1119,5.1825"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003559	"53.5333,-2.2833"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003608	"52.302,0.668"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003616	"51.507,-0.0713"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003662	"34.531666666667,-83.983888888889"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003711	"42.884444444444,-87.899166666667"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003724	"44.879166666667,-91.918055555556"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003730	"42.694444444444,23.331666666667"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003761	"52.018,-1.017"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003771	"-9.743055555555555,14.491388888888888"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1003997	"32.5,34.9"
https://d0rgkq.deta.dev/view_connections?entity=https://www.wikidata.org/entity/Q1004173	"52.11,-2.33"
